row_id,name,description,genre,contentrating,keywords,page_url,director,aggregaterating,duration,actor,datepublished,review,trailer,musicby,creator,countryoforigin,datecreated,inlanguage,subtitlelanguage,releasedevent,publisher,producer,url,offers,image,author,datemodified,alternatename,identifier,contentlocation,reviewbody,title,sameas,tag,editor
1411,Ein letzter Kuss,"Carlo (Stefano Accorsi) steht kurz vor dem dreißigsten Geburtstag und hätte allen Grund glücklich zu sein. Seine hübsche Freundin Giulia (Giovanna Mezzogiorno) erwartet ein Kind. Doch Carlo hat Angst davor in das abzugleiten, vor dem er sich schon immer gefürchtet hat: Ein spießiges, bürgerliches Leben. Denn Giulia sucht schon nach einem gemeinsamen Haus, wo für ihn die gemeinsame Wohnung schon fast zu viel ist. Während er in eine ausgewachsene Midlife-Krise gerät, rotiert es auch in seinem Freundeskreis gewaltig. Paolo (Claudio Santamaria) ist von seiner Jugendliebe verlassen worden und möchte nicht das Geschäft seines im Sterben liegenden Vaters übernehmen, Lebemann Alberto (Marco Cocci) sieht ein, dass er nichts von dem erreicht hat, was er sich einst erträumte und Adriano (Giorgio Pasotti) verlässt seine Frau, um seinem Sohn die ewigen Streitereien zu ersparen. Hin- und hergerissen von seinen Gefühlen zu Giulia lernt er auf der Hochzeit eines Freundes die 18-jährige Schülerin Francesca (Martina Stella) kennen, die ihm schöne Augen macht.",Drama,,,https://www.filmstarts.de/kritiken/37643.html,{'name': 'Gabriele Muccino'},"{'bestrating': '5', 'worstrating': '0,5', 'reviewcount': '5', 'ratingcount': '3', 'ratingvalue': '3,4'}",PT01H55M00S,"[{'name': 'Martina Stella'}, {'name': 'Stefania Sandrelli'}, {'name': 'Giovanna Mezzogiorno'}, {'name': 'Stefano Accorsi'}]",,,"{'description': 'Ein letzter Kuss Trailer DF', 'name': 'Ein letzter Kuss Trailer DF', 'duration': 'PT00H00M03S', 'uploaddate': '2011-03-09'}",{'name': 'Paolo Buonvino'},{'name': 'Gabriele Muccino'},,,,,,,,,,,,,,,,,,,,
106,Die Träumer,"Freizügige Roman-Verfilmung, in der drei junge Menschen im revolutionären Frühjahr 1968 in Paris ihre Sexualität ausleben.",Drama,,,https://www.kino.de/film/die-traeumer-2003/,,"{'ratingcount': '2', 'worstrating': '1', 'bestrating': '5', 'ratingvalue': '5.0'}",,,2004-01-22,,"{'name': '000129427.flv', 'duration': 'T1M58S', 'description': 'Trailer zum Film Die Träumer', 'uploaddate': '2015-04-19T11:01:14.033Z'}",,,,,,,,,,,,,,,,,,,,,,
385,The Good Lie,"The Sudan has been an area of poverty and strife for a very long time. The people who live their either adapt to the situation, or they work hard to find a way out. One Sudanese refugee, Jeremiah, decides that he is going to take whatever chance he needs to take to make his life better. It is not long before he finds himself in the care of an American named Carrie Davis and her family. But Jeremiah learns that living in the United States may not be any easier that what he was used to back home. Carrie does everything she can to help Jeremiah to adapt to life in the United States. As with any refugee from a poverty-stricken nation, Jeremiah has a difficult time adapting to the riches of the United States. Over time, both Jeremiah and Carrie start to wonder if living in America is really what Jeremiah wants.",Drama,PG-13,,https://www.newdvdreleasedates.com/m2444/the-good-lie-dvd-release-date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,Riceboy Sleeps,"Set in the 90s, a Korean single mother raises her young son in the suburbs of Canada determined to provide a better life for him than the one she left behind.",Drama,,,https://www.netflix-movies.com/movie/1008038/riceboy-sleeps,{'name': 'Anthony Shim'},"{'ratingcount': '18', 'worstrating': '1', 'bestrating': '10', 'ratingvalue': '7.5'}",,"[{'name': 'Kendra Anderson'}, {'name': 'Bryce Hodgson'}, {'name': 'Eric Keenleyside'}, {'name': 'Ryan Robbins'}, {'name': 'Lee Yong-nyeo'}, {'name': 'Sean Poague'}, {'name': 'Ethan Hwang'}, {'name': 'Tristan Ranger'}, {'name': 'Jerina Son'}, {'name': 'Choi Seung-yoon'}, {'name': 'Kang In-sung'}, {'name': 'Vanessa Przada'}, {'name': 'Hunter Dillon'}, {'name': 'Aiden Finn'}, {'name': 'Dohyun Noel Hwang'}, {'name': 'Choi Jong-ryul'}, {'name': 'Anthony Shim'}, {'name': 'John Cassini'}]",2023-03-17,,,,,,,,,,,,https://www.netflix-movies.com/movie/1008038/riceboy-sleeps,,https://image.tmdb.org/t/p/w500/l5oRelLHUSMbxma0NAjkB0raPYY.jpg,,2023-03-17,,,,,,,,
1870,Christine,Keine Angaben,Drama,,,https://www.cineman.ch/movie/2016/Christine/,,,123,,,,,,,USA,2016,,,,,,"{'duration': '123', 'datecreated': '2016', 'genre': 'Drama', 'countryoforigin': 'USA', 'description': 'Keine Angaben', 'name': 'Christine'}",,,,,,"{'propertyid': 'IMDB_ID', 'value': 'tt4666726'}",,,,,,
10265,Mr. Saturday Night,,Drama,,,https://prod-www.tcm.com/tcmdb/title/83746/mr-saturday-night,{'name': 'Billy Crystal'},,PT1M59S,"[{'name': 'Marc Shaiman'}, {'name': 'Lowell Ganz'}, {'name': 'Jackie Gayle'}, {'name': 'Richard Mehana'}, {'name': 'Larry Gelman'}, {'name': 'Irving Wasserman'}, {'name': 'Daniel Tisman'}, {'name': 'Julie Warner'}, {'name': 'Kay Freeman'}, {'name': 'Rick Logan'}, {'name': 'Edith Fields'}, {'name': 'Adam Goldberg'}, {'name': 'Mary Mara'}, {'name': 'Howard Mann'}, {'name': 'Miranda Garrison'}, {'name': 'William Wendell'}, {'name': 'Richard Kind'}, {'name': 'Helen Hunt'}, {'name': 'Costin Cszimas'}, {'name': 'Mark Lonow'}, {'name': 'Maria A Ferrari Olivo'}, {'name': 'Lonnie Burr'}, {'name': 'Eugene Kaufmann'}, {'name': 'Cantor Chayim Frenkel'}, {'name': 'Alberto Toledano'}, {'name': 'Birl Johns'}, {'name': 'Joe Shea'}, {'name': 'Tim Russ'}, {'name': 'Jason Marsden'}, {'name': 'Joe A Giamalva'}, {'name': 'Slappy White'}, {'name': 'Adrian Smertcov'}, {'name': 'Billy Crystal'}, {'name': 'Sage Allen'}, {'name': 'Steve Lively'}, {'name': 'Will Jordan'}, {'name': 'Shadoe Stevens'}, {'name': 'Ron Silver'}, {'name': 'Jerry Orbach'}, {'name': 'Lindsay Crystal'}, {'name': 'Conrad Janis'}, {'name': 'Geoff Koch'}, {'name': 'Peter Kim'}, {'name': 'David Paymer'}, {'name': 'Gary Grossman'}, {'name': 'Michael Ben-edward'}, {'name': 'Randy Crenshaw'}, {'name': 'Bob Yerkes'}, {'name': 'Greg Joung Paik'}, {'name': 'William Yamadera'}]",,,,,,,1992,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
536,Savage Youth,Six young lives collide in the most horrific and twisted of ways. Based on true events.,Drama,,live,https://tvonic.com/movie/savage-youth-2018,{'name': 'Michael Curtis Johnson'},,,"[{'name': 'Grace Victoria Cox'}, {'name': 'Tequan Richmond'}, {'name': 'Will Brittain'}]","Jan 22, 2018",,,,,{'name': 'United States'},,,,,,,,,,,,,,,,,,,
5596,The Reformer and the Redhead,,Drama,,,https://prod-www.tcm.com/tcmdb/title/2269/the-reformer-and-the-redhead,"[{'name': 'Howard Koch'}, {'name': 'Norman Panama'}, {'name': 'Joel Freeman'}, {'name': 'Melvin Frank'}]",,PT1M30S,"[{'name': 'Theodore Von Eltz'}, {'name': 'Matt Moore'}, {'name': 'David Wayne'}, {'name': 'Kenneth Garcia'}, {'name': 'Cecil Kellaway'}, {'name': 'Kenny Washington'}, {'name': 'Paul Maxey'}, {'name': 'Michael Chapin'}, {'name': 'Herman, The Lion'}, {'name': 'Peter Chong'}, {'name': 'Gilbert Wilson'}, {'name': 'Nacho Galindo'}, {'name': 'Bridget Carr'}, {'name': 'Mario Siletti'}, {'name': 'Ralph Montgomery'}, {'name': 'Jerry Paris'}, {'name': 'Dick Powell'}, {'name': 'Frances Dominguez'}, {'name': 'Betty Jane Howarth'}, {'name': 'Grace Gillern'}, {'name': 'Margaret Bert'}, {'name': 'John Hamilton'}, {'name': 'Gil Herman'}, {'name': 'Pasquale Costantini'}, {'name': 'Spencer Chan'}, {'url': 'stuffy\\', 'name': 'Simon \\""stuffy\\"" Singer'}, {'name': 'Marjorie Jackson'}, {'name': 'Sven Hugo Borg'}, {'name': 'Wilson Wood'}, {'name': 'Mae Clarke'}, {'name': 'Charles Evans'}, {'name': 'Paul Regas'}, {'name': 'Frank Sully'}, {'name': 'Henry Sylvester'}, {'name': 'Ray Collins'}, {'name': 'Spring Byington'}, {'name': 'Tor Johnson'}, {'name': 'Hayward Soo Hoo'}, {'name': 'Roman Pochylski'}, {'name': 'Charles Wagenheim'}, {'name': 'Kathleen Freeman'}, {'name': 'Robert Espinoza'}, {'name': 'June Allyson'}, {'name': 'Alex Gerry'}, {'name': 'Wally Maher'}, {'name': 'Robert Keith'}, {'name': 'Ed Peil Sr.'}, {'name': 'Joel Allen'}, {'name': 'Marvin Kaplan'}, {'name': 'Danny Richards Jr.'}]",,,,,,,1950,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
2313,Volevo nascondermi,Not specified,Drama,,,https://www.cineman.ch/en/movie/2020/VolevoNascondermi/,Giorgio Diritti,"{'worstrating': '1', 'bestrating': '5', 'ratingcount': '7', 'ratingvalue': '3.3'}",120,"['Benjamin Utzerath', 'Paolo Rossi', 'Maurizio Pagliari', 'Filippo Marchi', 'Orfeo Orlando', 'Kamil Krejci', 'Oliver Ewy', 'Elio Germano', 'Denis Campitelli', 'Gianni Fantoni', 'Paola Lavini', 'Laura Pizzirani', 'Pietro Traldi', 'Carmen Gratl', 'Peter Hottinger', 'Orietta Notari', 'Leonardo Carrozzo', 'Francesca Manfredini', 'Dagny Gioulami', 'Andrea Gherpelli']",,,,,,Italy,2020,,,"[{'startdate': '2021-06-10'}, {'startdate': '2021-04-29'}, {'startdate': '2021-04-21'}]",,,"{'countryoforigin': 'Italy', 'genre': 'Drama', 'description': 'Not specified', 'duration': '120', 'actor': ['Paolo Rossi', 'Laura Pizzirani', 'Oliver Ewy', 'Leonardo Carrozzo', 'Carmen Gratl', 'Peter Hottinger', 'Paola Lavini', 'Pietro Traldi', 'Denis Campitelli', 'Orietta Notari', 'Gianni Fantoni', 'Andrea Gherpelli', 'Dagny Gioulami', 'Benjamin Utzerath', 'Orfeo Orlando', 'Filippo Marchi', 'Kamil Krejci', 'Francesca Manfredini', 'Maurizio Pagliari', 'Elio Germano'], 'director': 'Giorgio Diritti', 'datecreated': '2020', 'name': 'Volevo nascondermi'}",,,,,,"{'propertyid': 'IMDB_ID', 'value': 'tt8478554'}",,,,,,
1659,Asteroid City,"Following a writer on his world famous fictional play about a grieving father, who travels with his tech-obsessed family to small rural Asteroid City, to compete in a stargazing event. Only to have his world view disrupted forever.",Drama,,,https://tvonic.com/movie/asteroid-city-2023,{'name': 'Wes Anderson'},,,"[{'name': 'Scarlett Johansson'}, {'name': 'Jason Schwartzman'}, {'name': 'Tom Hanks'}]","Jun 23, 2023",,,,,{'name': 'United States'},,,,,,,,,,,,,,,,,,,
151,Hell or High Water (2016),Die Brüder Toby (Chris Pine) und Tanner (Ben Foster) beginnen eine Serie von Banküberfällen in Texas. Mit dem erbeuteten Geld wollen sie die Familienfarm und -ländereien vor der Zwangsversteigerung retten. Während Toby das Unterfangen möglichst rational …,Drama,,,"https://www.ofdb.de/film/287640,Hell-or-High-Water/",{'name': 'David Mackenzie'},"{'ratingvalue': '7.1', 'worstrating': '1', 'ratingcount': '337', 'bestrating': '10'}",,"[{'name': 'Gil Birmingham'}, {'name': 'Buck Taylor'}, {'name': 'Ben Foster'}, {'name': 'Alma Sisneros'}, {'name': 'Martin Palmer'}, {'name': 'Chris Pine'}, {'name': 'Debrianna Mansini'}, {'name': 'Dylan Kenin'}, {'name': 'Gregory Cruz'}, {'name': 'Jeff Bridges'}, {'name': 'Ricky Lee'}, {'name': 'Katy Mixon'}, {'name': 'Dale Dickey'}, {'name': 'Amber Midthunder'}, {'name': 'Kevin Rankin'}, {'name': 'Lora Martinez-Cunningham'}, {'name': 'Melanie Papalia'}]",,,,,,USA,2016-05-01,,,,,,,,,,,,,,,,,,
1670,The War Is Over,Not specified,Drama,,,https://www.cineman.ch/en/movie/2009/TheWarIsOver/,Mitko Panov,"{'worstrating': '1', 'ratingcount': '2', 'ratingvalue': '3.5', 'bestrating': '5'}",,"['Dritero Ame', 'Selman Lokaj', 'Sheqerie Buqaj', 'Blerta Syla', 'Sylejman Lokaj', 'Enver Petrovci', 'Muzafer Etemi', 'Armond Morina', 'Ljupco Todorovski']",,,,,,Switzerland,2009,,,,,,"{'director': 'Mitko Panov', 'datecreated': '2009', 'countryoforigin': 'Switzerland', 'name': 'The War Is Over', 'description': 'Not specified', 'actor': ['Blerta Syla', 'Muzafer Etemi', 'Armond Morina', 'Dritero Ame', 'Selman Lokaj', 'Sheqerie Buqaj', 'Ljupco Todorovski', 'Sylejman Lokaj', 'Enver Petrovci'], 'genre': 'Drama'}",,,,,,"{'propertyid': 'IMDB_ID', 'value': 'tt1242529'}",,,,,,
478,Ewige Jugend,"Nur zwei Jahre nach der Premiere von «La grande bellezza», der dem Italiener den Oscar, den Golden Globe, den Bafta, den Europäischen Filmpreis und gefühlt jeden anderen wichtigen Award beschert hatte, meldet sich Paolo Sorrentino dieses Jahr mit seinem neuen Film «Youth» zurück. Es ist – nach «This Must Be the Place» sein zweiter auf Englisch gedrehter Film, worin ein pensionierter Komponist in den Schweizer Bergen den Sinn des Lebens sucht.",Drama,,,https://www.cineman.ch/movie/2015/LaGiovinezza/,Paolo Sorrentino,"{'worstrating': '1', 'ratingvalue': '4.1', 'ratingcount': '50', 'bestrating': '5'}",124,"['Paul Dano', 'Anabel Kutay', 'Luna Zimic Mijovic', 'Paloma Faith', 'Mark Kozelek', 'Madalina Diana Ghenea', 'Laura De Marchi', 'Ed Stoppard', 'Alex MacQueen', 'Harvey Keitel', 'Michael Caine', 'Tatiana Luter', 'Rachel Weisz', 'Emilia Jones', 'Alexander Seibt', 'Jane Fonda', 'Josie Taylor', 'Wolfgang Michael', 'Helmut Förnbacher', 'Eugenia Caruso']",,,,,,"['Italy', 'France', 'UK', 'Switzerland']",2015,,,"[{'startdate': '2015-09-10'}, {'startdate': '2015-09-09'}, {'startdate': '2015-05-28'}]",,,"{'director': 'Paolo Sorrentino', 'genre': ['Drama', 'Komödie'], 'datecreated': '2015', 'description': 'Nur zwei Jahre nach der Premiere von «La grande bellezza», der dem Italiener den Oscar, den Golden Globe, den Bafta, den Europäischen Filmpreis und gefühlt jeden anderen wichtigen Award beschert hatte, meldet sich Paolo Sorrentino dieses Jahr mit seinem neuen Film «Youth» zurück. Es ist – nach «This Must Be the Place» sein zweiter auf Englisch gedrehter Film, worin ein pensionierter Komponist in den Schweizer Bergen den Sinn des Lebens sucht.', 'countryoforigin': ['UK', 'France', 'Italy', 'Switzerland'], 'name': 'Ewige Jugend', 'actor': ['Mark Kozelek', 'Paloma Faith', 'Michael Caine', 'Luna Zimic Mijovic', 'Anabel Kutay', 'Madalina Diana Ghenea', 'Jane Fonda', 'Laura De Marchi', 'Alex MacQueen', 'Paul Dano', 'Eugenia Caruso', 'Josie Taylor', 'Rachel Weisz', 'Tatiana Luter', 'Wolfgang Michael', 'Alexander Seibt', 'Harvey Keitel', 'Ed Stoppard', 'Emilia Jones', 'Helmut Förnbacher'], 'duration': '124'}",,,,,,"{'propertyid': 'IMDB_ID', 'value': 'tt3312830'}",,,,,,
10859,Nel giardino delle rose,,Drama,,,https://prod-www.tcm.com/tcmdb/title/514656/nel-giardino-delle-rose,{'name': 'Luciano Martino'},,PT1M34S,"[{'name': 'Giancarlo Giannini'}, {'name': 'Angelo Barnabacci'}, {'name': 'Ottavia Piccolo'}, {'name': 'Barbara Derossi'}, {'name': 'Rossy De Palma'}, {'name': 'Alessandro Borrelli'}, {'name': 'Massimo Ghini'}, {'name': 'Leo Gullotta'}, {'name': 'Gianfranco Manfredi'}, {'name': 'Galeazzo Benti'}, {'name': 'Remo Girone'}, {'name': 'Gioia Scola'}]",,,,,,,1990,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
4473,"['Little Solange', 'Little Solange | Petite Solange (2022) - Trailer (English subs)']","Solange is a typical 13 year old, curious and full of life, with perhaps the peculiarity of being overly sentimental and adoring her parents. But when her parents begin to argue, fight and slowly drift apart, the threat of divorce looms near and Solange’s world begins to splinter. To keep her family ... More together, she will worry, act out, suffer. It’s the story of a young and overly tender teen who wants the impossible: for love to never end. Less",Drama,U,,https://simkl.com/movies/1446100/little-solange,Axelle Ropert,"{'ratingvalue': '5.9', 'bestrating': '10', 'ratingcount': '180'}",,,,,,,,,2022-02-02T00:00:00Z,,,,,,https://simkl.com/movies/1446100/little-solange,,,,,Petite Solange,,,,,,,
590,Jerome's Secret,,Drama,,,https://prod-www.tcm.com/tcmdb/title/519837/jeromes-secret,{'name': 'Phil Comeau'},,PT1M40S,"[{'name': 'Rodrigue Roy'}, {'name': 'Nicolas Hache'}, {'name': 'Steven Power'}, {'name': 'Rémy Girard'}, {'name': 'Denise Bouchard'}, {'name': 'Johannie Hache'}, {'name': 'Bertrand Dugas'}, {'name': 'Giller Losier'}, {'name': 'Odile Godin'}, {'name': 'Gilles Cormier'}, {'name': 'Neil Thompson'}, {'name': 'Maurice Paulin'}, {'name': 'Bernard Leblanc'}, {'name': 'Lionel Doucette'}, {'name': 'Denis Lapalme'}, {'name': 'Myriam Cyr'}, {'name': 'Hugues Paulin'}, {'name': 'Virginie Cyr'}, {'name': 'Julien Cormier'}, {'name': 'Viola Leger'}, {'name': 'Serge Losier'}, {'name': 'Andrea Parro'}, {'name': 'Germain Houde'}, {'name': 'Donat Lacroix'}, {'name': 'Isabelle Roy'}]",,,,,,,1994,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
4157,Zaza,,Drama,,,https://prod-www.tcm.com/tcmdb/title/505470/zaza,"[{'name': 'Edwin S. Porter'}, {'name': 'Hugh Ford'}]",,,"[{'name': 'Maude Granger'}, {'name': 'Helen Sinnott'}, {'name': 'Mark Smith'}, {'name': 'Ruth Sinclair'}, {'name': ""Julian L'estrange""}, {'name': 'Blanche Fisher'}, {'name': 'Walter Craven'}, {'name': 'Charles Butler'}, {'name': 'Pauline Frederick'}]",,,,,,,1915,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
1714,Der Buchladen der Florence Green,"Florence Green (Emily Mortimer) ist eine verwitwete Frau, die in den späten 1950er Jahren in die kleine Küstenstadt Hardborough im Osten Englands zieht. Nachdem sie früh ihren Mann verloren hat, mit dem sie eine Liebe zu Literatur aller Art teilte, möchte sie ihren Traum verwirklichen und beschließt, eine kleine Buchhandlung eröffnen, um die anderen Bewohner des verschlafenen Städtchens mit aufregenden und interessanten Geschichten aus ihrer Lethargie zu reißen. Zunächst geht ihr Plan auf, die von ihr verkauften Bücher finden überall Anklang und sogar der eigenbrötlerische, zurückgezogen lebende Mr. Brundish (Bill Nighy) findet Gefallen am neuen Buchladen und dessen Besitzerin. Doch dann macht die einflussreiche Violet Gamart (Patricia Clarkson) Ärger, die zu den angesehensten Personen in Hardborough gehört und befürchtet, die Kontrolle über die Stadt und ihre Bewohner zu verlieren…",Drama,,,https://www.filmstarts.de/kritiken/237206.html,{'name': 'Isabel Coixet'},"{'ratingvalue': '3,3', 'bestrating': '5', 'worstrating': '0,5', 'ratingcount': '16', 'reviewcount': '3'}",PT01H52M00S,"[{'name': 'Bill Nighy'}, {'name': 'Emily Mortimer'}, {'name': 'Patricia Clarkson'}, {'name': 'James Lance'}]",,,"{'duration': 'PT00H02M03S', 'description': 'Der Buchladen der Florence Green Trailer DF', 'name': 'Der Buchladen der Florence Green Trailer DF', 'uploaddate': '2018-02-14'}",{'name': 'Alfonso de Vilallonga'},"[{'name': 'Isabel Coixet'}, {'name': 'Penelope Fitzgerald'}]",,,,,,,,,,,,,,,,,,,,
1638,Les blessures assassines,"Based on a real-life event of the 1930s, this film tries to explain a double murder committed by sisters.",Drama,,,https://www.cineman.ch/en/movie/2000/LesBlessuresAssassines/?setlang=en,Jean-Pierre Denis,"{'worstrating': '1', 'ratingvalue': '3.0', 'ratingcount': '3', 'bestrating': '5'}",94,"['Sylvie Testud', 'Isabelle Renauld', 'Julie-Marie Parmentier', 'Blanche Raynal', 'Marie Donnio', 'François Levantal', 'Lily Boulogne', 'Dominique Labourier', 'Jean-Gabriel Nordman']",,,,,,France,2000,,,,,,"{'actor': ['Sylvie Testud', 'Marie Donnio', 'Lily Boulogne', 'François Levantal', 'Blanche Raynal', 'Isabelle Renauld', 'Julie-Marie Parmentier', 'Jean-Gabriel Nordman', 'Dominique Labourier'], 'director': 'Jean-Pierre Denis', 'countryoforigin': 'France', 'datecreated': '2000', 'duration': '94', 'genre': 'Drama', 'name': 'Les blessures assassines', 'description': 'Based on a real-life event of the 1930s, this film tries to explain a double murder committed by sisters.'}",,,,,,"{'propertyid': 'IMDB_ID', 'value': 'tt0216578'}",,,,,,
1182,Wild Strawberries,,Drama,,,https://www.tcm.com/tcmdb/title/95892/wild-strawberries,{'name': 'Ingmar Bergman'},,PT1M35S,"[{'name': 'Gio Petré'}, {'name': 'Harry Asklund'}, {'name': 'Lena Bergman'}, {'name': 'Folke Sundquist'}, {'name': 'Maud Hansson'}, {'name': 'Gunnel Brostrom'}, {'name': 'Jullan Kindahl'}, {'name': 'Vendela Ronnback'}, {'name': 'Per Sjostrand'}, {'name': 'Anne-mari Wiman'}, {'name': 'Sif Ruud'}, {'name': 'Gertrud Fridh'}, {'name': 'Professor Sigge Wulff'}, {'name': 'Victor Seastrom'}, {'name': 'Helge Wulff'}, {'name': 'Gunnar Björnstrand'}, {'name': 'Goran Lundquist'}, {'name': 'Yngve Nordwall'}, {'name': 'Peder Hellman'}, {'name': 'Vendela Rudback'}, {'name': 'Bibi Andersson'}, {'name': 'Josef Norman'}, {'name': 'Ake Fridell'}, {'name': 'Gunnar Sjöberg'}, {'name': 'Monica Ehrling'}, {'name': 'Bjorn Bjelfvenstam'}, {'name': 'Gergrud Fridh'}, {'name': 'Max Von Sydow'}, {'name': 'Ulf Johanson'}, {'name': 'Ingrid Thulin'}, {'name': 'Gunnar Olsson'}, {'name': 'Gunnel Lindblom'}, {'name': 'Per Skogsberg'}, {'name': 'Naima Wifstrand'}, {'name': 'Eva Noree'}]",,,,,,,1957,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
1396,"Juliet, Naked","A woman frustrated with her live-in boyfriend's obsession with a faded indie rocker takes an unexpected turn when she writes a scathing review of the rocker's new album and posts it online. Trouble in their relationship ensues, but then the situation really gets weird when the indie rocker contacts the woman to agree with her bad review of his music -- and then she meets the rocker in person. A romantic comedy that develops into a quirky love story involving three ordinary people caught up in an extraordinary situation.",Drama,,,"https://www.dvdsreleasedates.com/movies/8998/juliet,-naked",{'name': 'Jesse Peretz'},"{'bestrating': '5', 'worstrating': '0', 'ratingcount': '42', 'ratingvalue': '3.3'}",,"[{'name': 'Rose Byrne'}, {'name': 'Enzo Cilenti'}, {'name': 'Azhy Robertson'}, {'name': ""Chris O'Dowd""}, {'name': 'Pamela Lyne'}, {'name': 'Ayoola Smart'}, {'name': 'Ethan Hawke'}, {'name': 'Denise Gough'}, {'name': 'Lily Brazier'}, {'name': 'Megan Dodds'}]",,,,,,,,,,,,"[{'name': 'Ron Yerxa'}, {'name': 'Judd Apatow'}, {'name': 'Jeffrey Soros'}]",,,,,,,,,,,,,
